row,player_idx,log_mpg_actual,log_mpg_fitted,mpg_fitted,p_bench,p_rotation,p_star,mpg_actual
203,70,3.550729115633119,3.2520439,25.86438075,0.20005511756250002,0.221032007361,0.57891289,34.83870967741935
204,70,3.546121958116121,3.25879675,26.041396812499997,0.185915202,0.22665055381649998,0.587434258125,34.67857142857143
205,71,2.381528295334165,2.8400293125,17.12554625,0.9673963975,0.0319263434949375,0.0006772605719437499,10.82142857142857
206,71,2.6060510331470885,2.89195451875,18.040572812500002,0.836382403125,0.115262445519375,0.048355143824999995,13.545454545454545
207,71,1.8693177035739295,2.92076791875,18.57206475,0.7741388062499999,0.1431912957384375,0.0826699083,6.483870967741935
208,72,2.597568035324329,2.8448393562499996,17.2078621875,0.95053251625,0.0489613170125,0.0005061577782875,13.431034482758623
209,72,2.7306010266241065,2.99436160625,19.995786250000002,0.5866336436249999,0.266720688255625,0.14664566725,15.342105263157894
210,73,3.295836866004329,2.8486528750000004,17.2746350625,0.93803062375,0.061207438411375,0.00076194174609375,27.0
211,73,3.391289303437459,3.08365395,21.862596187500003,0.446476791625,0.263548858384375,0.2899743591875,29.704225352112676
212,73,3.2269909560871914,3.1133624062499994,22.5241938125,0.393085311875,0.2733645077440625,0.33355018637499995,25.2037037037037
213,74,3.1865212814470443,2.84725261875,17.249848,0.9432956656249999,0.05596571764675,0.00073862584308125,24.204081632653065
214,74,3.106080330722856,3.05064075625,21.1502906875,0.5066150248125001,0.25115772740187503,0.24222728543750002,22.33333333333333
215,74,3.1256280330080957,3.03180545,20.755933624999997,0.530673688375,0.261508206718125,0.2078180976875,22.774193548387093
216,75,3.4006997454239682,2.8400099624999995,17.125211562500002,0.96746915375,0.031854123853,0.0006767220389437501,29.985074626865668
217,75,2.7245795030534206,3.113976125,22.5675991875,0.4514706508125,0.16672440741718753,0.38180494656249997,15.249999999999998
218,75,2.884370882623027,2.9390621875,18.9176029375,0.7395790775000001,0.1524938086121875,0.10792710581250002,17.89230769230769
219,76,3.3302184122035743,2.8459687375,17.227726125,0.946196775625,0.05328159236687499,0.00052163523291875,27.94444444444444
220,76,2.786011742571922,3.19541453125,24.445413500000004,0.2682430145,0.26048929942968746,0.471267690625,16.216216216216218
221,76,2.775226086405867,2.9476580624999995,19.0791905,0.6762374532500001,0.23924453404168752,0.08451801531249999,16.042253521126764
222,77,2.8720897130587155,2.8455226,17.2198671875,0.9479151049999999,0.051569235837750006,0.0005156687039125,17.673913043478258
223,78,3.2676659890376327,2.8510548499999997,17.317533875,0.9288633350000001,0.070339271034625,0.0007973908974312499,26.25
224,78,3.041270402337046,3.2116465125,24.8426764375,0.238664828625,0.26784920584625,0.49348595875,20.931818181818183
